kisik,ᑭᔅᓯᒃ,intransitive verb root, "to brake s.t. with one's foot; to brake s.t. (-mik)  with one's foot; to brake it  with one's foot"
kitigak+,ᑭᑎᒐᖅ,nominal root, "esker"
kitik,ᑭᑎᒃ,transitive verb root, "to count it; to count s.t.  (-mik); to be counted"
kitiquyaak,ᑭᑎᖑᔮᒃ,nominal root, "river valley"
kiu,ᑭᐅ,intransitive verb root, "to answer,  to reply; to answer,  to reply to s.o. (-mik); to answer,  to reply to him/her"
kivi,ᑭᕕ,intransitive verb root, "to sink in the water"
kivik,ᑭᕕᒃ,transitive verb root, "to lift it up; to lift s.t.  (-mik) up; to be lifted up"
kivik+,ᑭᕕᖅ,transitive verb root, "to bend it backwards; to bend s.t.  (-mik) backwards; to bend itself backwards; to be bent backwards"
kublu,ᑯᑉᓗ,nominal root, "thumb"
kubvir~i,ᑯᑉᕕᕆ,intransitive verb root, "to pour water,  liquid; to pour water,  liquid over s.o. or s.t. (-mik); to pour water,  liquid over him/her or it"
kubvit,ᑯᑉᕕᑦ,nominal root, "jug"
kugluk,ᑯᒡᓗᒃ,transitive verb root, "to double or fold it lengthwise; to double or fold s.t.  (-mik) lengthwise; to double or fold itself lengthwise; to be doubled or be folded lengthwise"
kuyak,ᑯᔭᒃ,nominal root, "copulation"
kuyak,ᑯᔭᒃ,intransitive verb root, "to copulate"
kuyak,ᑯᔾᔭᒃ,transitive verb root, "to crack or snap it; to crack or snap s.t.  (-mik); to crack or snap; to be cracked or be snapped"
kuyak+,ᑯᔾᔭᖅ,transitive verb root, "to turn it upside-down; to turn s.t.  (-mik) upside-down; to turn upside-down; to be turned upside-down"
kuyinik+,ᑯᔾᔨᓂᖅ,nominal root, "hole melted about sea-weed on sea-ice"
kukak+,ᑯᑲᖅ,intransitive verb root, "to eat"
kukik,ᑯᑭᒃ,nominal root, "finger nail or toe nail"
kuki,ᑯᒃᑭ,nominal root, "food particle in teeth"
kuki,ᑯᒃᑭ,intransitive verb root, "to have something caught between one's teeth"
kuku,ᑯᑯ,nominal root, "cocoa or chocolate"
kukukpak+,ᑯᑯᒃᐸᖅ,nominal root, "apex or top of parka hood or of hat"
kukuvalaak+,ᑯᑯᕙᓛᖅ,intransitive verb root, "to be dotted or spotted"
kulavak,ᑯᓚᕙᒃ,nominal root, "pregnant caribou cow"
kumak,ᑯᒪᒃ,nominal root, "louse"
kumik,ᑯᒥᒃ,transitive verb root, "to scratch him/her (to relieve itch); to scratch s.o.  (-mik) (to relieve itch); to scratch oneself (to relieve itch); to be scratched (to relieve itch)"
kunigu,ᑯᓂᒍ,nominal root, "down hair of a bird"
kunik,ᑯᓂᒃ,transitive verb root, "to kiss him/her; to kiss s.o.  (-mik); to kiss oneself; to be kissed"
kusii,ᑯᓰ,, ""
kusik+,ᑯᓯᖅ,nominal root, "drip or droplet of water or liquid"
kusik+,ᑯᓯᖅ,intransitive verb root, "to drip a drop of liquid or water"
kutak,ᑯᑕᒃ,intransitive verb root, "to speak babyishly"
kuuk,ᑰᒃ,nominal root, "river"
kuuk,ᑰᒃ,intransitive verb root, "to run or course,  speaking of the water of a river,  stream,  etc"
kuukuusi,ᑰᑰᓯ,nominal root, "pig"
kuusik+,ᑰᔅᓯᖅ,nominal root, "hip-bone"
kuut,ᑰᑦ,intransitive verb root, "to turn one's toes inward"
kuvi,ᑯᕕ,transitive verb root, "to spill or pour it out (liquid); to spill or pour s.t.  (-mik) out (liquid); to spill or pour out (liquid); to be spilt or be poured out (liquid)"
maayuk+,ᒫᔪᖅ,nominal root, "blue fox"
maaktu,ᒫᒃᑐ,intransitive verb root, "to be robust"
maana,ᒫᓐᓇ,, ""
maar~tak,ᒫᕐᑕᒃ,nominal root, "sealskin removed of hair by scraping"
maguyi,ᒪᒍᔾᔨ,intransitive verb root, "to chase s.t. (caribou) by sled; to chase s.t. (-mik)  (caribou) by sled; to chase it  (caribou) by sled"
mai,ᒪᐃ,, ""
mait,ᒪᐃᑦ,intransitive verb root, "to be frail"
mayaak+,ᒪᔾᔮᖅ,transitive verb root, "to thin or scrape thin it (skin or boot-sole); to thin or scrape thin s.t.  (-mik) (skin or boot-sole); to thin or scrape thin itself (skin or boot-sole); to be thinned or be scraped thin (skin or boot-sole)"
mayuk+,ᒪᔪᖅ,intransitive verb root, "1. to go up or climb s.t.; 2. to go ashore from boat or from sea-ice; 1. to go up or climb s.t. (-mik); 1. to go up or climb it"
makl+ak,ᒪᒃᖤᒃ,nominal root, "shaman's word for "bearded seal""
maki,ᒪᑭ,transitive verb root, "to rip or take it apart (the seam of a boot); to rip or take s.t.  (-mik) apart (the seam of a boot); to be ripped or be taken apart (the seam of a boot)"
makit,ᒪᑭᑦ,transitive verb root, "to set it right,  straight,  in proper position; to set s.t.  (-mik) right,  straight,  in proper position; to set itself right,  straight,  in proper position; to be set right,  straight,  in proper position"
makak+,ᒪᒃᑲᖅ,nominal root, "dome of skull"
makuk,ᒪᒃᑯᒃ,intransitive verb root, "to be young,  youthful"
makpat,ᒪᒃᐸᑦ,intransitive verb root, "to cut snow-blocks from the surface of the snow"
makpik+,ᒪᒃᐱᖅ,transitive verb root, "to turn the edge of something over; to turn the edge of something over"
maktaak+,ᒪᒃᑖᖅ,nominal root, "skin of white whale or beluga"
maktak,ᒪᒃᑕᒃ,nominal root, "skin of Greenland whale"
maktik+,ᒪᒃᑎᖅ,transitive verb root, "to mend it; to mend s.t.  (-mik); to be mended"
malatu,ᒪᓚᑐ,nominal root, "midget species of jar seal"
malik,ᒪᓕᒃ,intransitive verb root, "1. to follow; 2. to obey; 1. to follow s.o. or s.t. (-mik); 2. to obey s.o. (-mik); 1. to follow him/her or it; 2. to obey him/her"
malaak+,ᒪᓪᓛᖅ,intransitive verb root, "to have hang-nails"
maliak+,ᒪᓪᓕᐊᖅ,intransitive verb root, "to patch the hole in s.t.; to patch the hole in s.t. (-mik); to patch the hole in it"
malik+,ᒪᓪᓕᖅ,nominal root, "wave"
malik+,ᒪᓪᓕᖅ,intransitive verb root, "to be choppy or rough with waves,  speaking of a plan of water"
mamaak+,ᒪᒫᖅ,nominal root, "dandruff"
mamaak+,ᒪᒫᖅ,intransitive verb root, "to have dandruff or falling hair"
mamak+,ᒪᒪᖅ,intransitive verb root, "to be gratifying to the senses"
mamaut,ᒪᒪᐅᑦ,nominal root, "animal teat"
mamiak,ᒪᒥᐊᒃ,intransitive verb root, "to regret s.t.; to regret s.t. (-mik); to regret it"
mamik,ᒪᒥᒃ,nominal root, "leather side of animal skin"
mamik,ᒪᒥᒃ,intransitive verb root, "to sew up the tear or rent in a garment"
mamit,ᒪᒥᑦ,intransitive verb root, "to have healed,  speaking of a wound or cut"
mamit,ᒪᒻᒥᑦ,intransitive verb root, "to draw down the corners of one's mouth"
manak+,ᒪᓇᖅ,nominal root, "baited fish-line left in a fish-hole"
manak+,ᒪᓇᖅ,intransitive verb root, "to catch a fish,  speaking of a dormant line"
maqat,ᒪᖓᑦ,transitive verb root, "to mislead him/her playfully or deceive s.o.; to mislead s.o.  (-mik) playfully or deceive s.o.; to be misleaded playfully or be deceived s.o."
maqik,ᒪᖏᒃ,transitive verb root, "to bite at or to gnaw it (a hard or frozen thing); to bite at or to gnaw s.t.  (-mik) (a hard or frozen thing); to be bitten at or to be gnawed (a hard or frozen thing)"
maqitak+,ᒪᖏᑕᖅ,nominal root, "table"
maquk+,ᒪᖑᖅ,intransitive verb root, "to be still slightly frozen"
manik+,ᒪᓂᖅ,nominal root, "moss used for wick of stone lamp"
manir~ak+,ᒪᓂᕋᖅ,nominal root, "the ground"
manak,ᒪᓐᓇᒃ,intransitive verb root, "to settle one's head down upon his shoulders (to shrink one's neck)"
maqik+,ᒪᙱᖅ,nominal root, "rust"
maquk+,ᒪᙳᖅ,nominal root, "root of hair,  tooth,  plant,  etc."
maquk+,ᒪᙳᖅ,transitive verb root, "to embed or plant or root it in something; to embed or plant or root s.t.  (-mik) in something; to embed or plant or root itself in something; to be embedded or be planted or be rooted in something"
manik,ᒪᓐᓂᒃ,nominal root, "egg"
manik,ᒪᓐᓂᒃ,intransitive verb root, "to be smooth-surfaced"
manu,ᒪᓄ,nominal root, "part of garment under chin"
manuak+,ᒪᓄᐊᖅ,nominal root, "door sill"
mapkik,ᒪᑉᑭᒃ,intransitive verb root, "to have clean garments or clothes"
mapkuk+,ᒪᑉᑯᖅ,intransitive verb root, "to make the sound of an object that hits s.t. or falls; to make the sound of an object that hits s.t. (-mik)  or falls; to make the sound of an object that hits it  or falls"
mapsak,ᒪᑉᓴᒃ,nominal root, "spleen"
mapsuk,ᒪᑉᓱᒃ,transitive verb root, "to turn up or tilt up it (the tip of something); to turn up or tilt up s.t.  (-mik) (the tip of something); to turn up or tilt up (the tip of something); to be turned up or be tilted up (the tip of something)"
mak+ait,ᒪᖃᐃᑦ,intransitive verb root, "to be away hunting"
mak+i,ᒪᕿ,intransitive verb root, "to ooze or exude liquid,  paste"
mak+i,ᒪᕿ,intransitive verb root, "to flow"
mak+uk,ᒪᖁᒃ,nominal root, "rain"
mak+uk,ᒪᖁᒃ,intransitive verb root, "to be raining"
mar~ak+,ᒪᕋᖅ,nominal root, "clay"
mar~nik+,ᒪᕐᓂᖅ,nominal root, "pus"
mar~alaak+,ᒪᕐᕋᓛᖅ,intransitive verb root, "to yelp in pain"
mar~i,ᒪᕐᕆ,intransitive verb root, "to give birth to twins"
mar~u,ᒪᕐᕈ,nominal root, "root conveying the idea of "two""
masak,ᒪᓴᒃ,nominal root, "saturated thing"
masak,ᒪᓴᒃ,intransitive verb root, "to be saturated with water"
masak,ᒪᓴᒃ,intransitive verb root, "to fall,  speaking of soft,  wet snow"
masigir~nik+,ᒪᓯᒋᕐᓂᖅ,nominal root, "glare ice"
masik,ᒪᓯᒃ,nominal root, "fish gill"
matna,ᒪᑦᓇ,, ""
mataak+,ᒪᑦᑖᖅ,transitive verb root, "to remove him/her 's outer garment by pulling it off over his head; to remove s.o.  (-mik) 's outer garment by pulling it off over his head; to remove oneself 's outer garment by pulling it off over his head; to be removed 's outer garment by pulling it off over his head"
matik,ᒪᑦᑎᒃ,intransitive verb root, "to catch oneself or to be caught in a net"
matut,ᒪᑦᑐᑦ,nominal root, "applied bandage"
matu,ᒪᑐ,nominal root, "lid"
matuuyaak+,ᒪᑑᔮᖅ,intransitive verb root, "to be of medium toughness"
mauya,ᒪᐅᔭ,nominal root, "deep soft snow"
mauyar~ak+,ᒪᐅᔭᕋᖅ,nominal root, "small ice span"
maulik+,ᒪᐅᓕᖅ,intransitive verb root, "to hunt seals at the breathing-holes in winter"
mauna,ᒪᐅᓇ,, ""
maunak,ᒪᐅᓇᒃ,nominal root, "whorl or mark on skin of finter-tips"
maut,ᒪᐅᑦ,intransitive verb root, "to hunt for game on the moving ice"
miaguk+,ᒥᐊᒍᖅ,intransitive verb root, "to howl at the moon,  speaking of a dog or wolf"
mianik+,ᒥᐊᓂᖅ,transitive verb root, "to keep watch over it; to keep watch over s.t.  (-mik); to be kept watch over"
mikl+iak+,ᒥᒃᖠᐊᖅ,nominal root, "umbilical cord"
mik,ᒥᒃ,intransitive verb root, "to land or alight after flight"
miki,ᒥᑭ,intransitive verb root, "to be small"
mikik,ᒥᑭᒃ,transitive verb root, "to bite it; to bite s.t.  (-mik); to bite itself; to be bitten"
miksa,ᒥᒃᓴ,nominal root, "the close or near side of s.t."
miksuk,ᒥᒃᓱᒃ,intransitive verb root, "to be damp,  speaking of a hairy,  furry or fuzzy surface"
milak,ᒥᓚᒃ,nominal root, "spot on animal's skin"
milik+,ᒥᓕᖅ,transitive verb root, "to chip it (the surface or coating of something); to chip s.t.  (-mik) (the surface or coating of something); to chip (the surface or coating of something); to be chipped (the surface or coating of something)"
miluk,ᒥᓗᒃ,transitive verb root, "to suck it in; to suck s.t.  (-mik) in; to be sucked in"
miluk+,ᒥᓗᖅ,transitive verb root, "to pelt him/her with small objects with the intent to hurt or annoy; to pelt s.o.  (-mik) with small objects with the intent to hurt or annoy; to be pelted with small objects with the intent to hurt or annoy"
mimik+,ᒥᒥᖅ,nominal root, "single hind or quarter of meat"
minak+,ᒥᓇᖅ,nominal root, "gift,  object to keep for your family"
minaumikl+ik+,ᒥᓇᐅᒥᒃᖠᖅ,intransitive verb root, "to refuse more food so as not to appear greedy"
miquak+,ᒥᖑᐊᖅ,transitive verb root, "to paint it; to paint s.t.  (-mik); to paint itself; to be painted"
miquk,ᒥᖑᒃ,nominal root, "(1) slime (2) poisonous black lake squirmer"
mini,ᒥᓂ,intransitive verb root, "to rain finely or rain as a mist"
minit,ᒥᓂᑦ,transitive verb root, "to not share one's food with him/her; to not share one's food with s.o.  (-mik)"
miqik+,ᒥᙱᖅ,transitive verb root, "1. to charge at him/her (harmful intention); 2. to catch it by jumping; 1. to charge at s.o.  (-mik) (harmful intention); 2. to catch s.t.  (-mik) by jumping; 1. to be charged at (harmful intention); 2. to be caught by jumping"
miquk+,ᒥᙳᖅ,nominal root, "land beetle"
mipku,ᒥᑉᑯ,nominal root, "dried meat"
mik+it,ᒥᕿᑦ,transitive verb root, "to double or fold it over laterally or cross-wise; to double or fold s.t.  (-mik) over laterally or cross-wise; to double or fold itself over laterally or cross-wise; to be doubled or be folded over laterally or cross-wise"
mik+uk+,ᒥᖅᑯᖅ,nominal root, "hair (not on the head)"
mik+uk+,ᒥᖅᑯᖅ,intransitive verb root, "to get new coat of hair (animal,  but not dog)"
mik+ut,ᒥᖅᑯᑦ,nominal root, "sewing needle"
mir~iak+,ᒥᕆᐊᖅ,nominal root, "vomit"
mir~iak+,ᒥᕆᐊᖅ,intransitive verb root, "to vomit; to vomit s.t. (-mik); to vomit it"
mir~piak+,ᒥᕐᐱᐊᖅ,transitive verb root, "to scrape the hair of it off by means of a sharp instrument; to scrape the hair of s.t.  (-mik) off by means of a sharp instrument"
mir~pik,ᒥᕐᐱᒃ,nominal root, "fleshy section of waist just below ribs and just above hip-bones [WCHB]"
mir~suk+,ᒥᕐᓱᖅ,intransitive verb root, "to sew; to sew s.t. (-mik); to sew it"
misakpaluk,ᒥᓴᒃᐸᓗᒃ,intransitive verb root, "to make a noise in chewing"
misiak+,ᒥᓯᐊᖅ,intransitive verb root, "to tell an outright lie; to tell an outright lie to s.o. (-mik); to tell an outright lie to him/her"
misik,ᒥᓯᒃ,intransitive verb root, "to jump or leap down; to jump or leap down upon s.t. (-mik); to jump or leap down upon it"
misuk,ᒥᓱᒃ,transitive verb root, "to plunge or immerse it in the water; to plunge or immerse s.t.  (-mik) in the water; to plunge or immerse itself in the water; to be plunged or be immersed in the water"
mitak+,ᒥᑕᖅ,intransitive verb root, "to joke or banter with s.o.; to joke or banter with s.o. (-mik); to joke or banter with him/her"
mitik+,ᒥᑎᖅ,nominal root, "common eider duck"
mituk,ᒥᑐᒃ,nominal root, "small particles of snow or ice on a confined space of water"
miuk+,ᒥᐅᖅ,intransitive verb root, "to howl at the moon"
miuk+,ᒥᐅᖅ,intransitive verb root, "to have claws or long pointed nails"
mukpauyak+,ᒧᒃᐸᐅᔭᖅ,nominal root, "bread"
mulik,ᒧᓕᒃ,nominal root, "nipple"
mumik,ᒧᒥᒃ,transitive verb root, "to turn or flip it over; to turn or flip s.t.  (-mik) over; to turn or flip over; to be turned or be flipped over"
mumik+,ᒧᒥᖅ,intransitive verb root, "to dance"
mur~yuk,ᒧᕐᔪᒃ,intransitive verb root, "to fall or dive suddenly into the water"
naa,ᓈ,transitive verb root, "to complete,  finish,  terminate it; to complete,  finish,  terminate s.t.  (-mik); to complete,  finish,  terminate itself; to be completed,  be finished,  be terminated"
naayak+,ᓈᔭᖅ,transitive verb root, "to scratch him/her 's back; to scratch s.o.  (-mik) 's back; to scratch oneself 's back; to be scratched 's back"
naaka,ᓈᒃᑲ,, ""
naalak,ᓈᓚᒃ,intransitive verb root, "1. to listen with attention; 2. to obey; 1. to listen with attention at s.o. (-mik); 2. to obey to s.o. (-mik); 1. to listen with attention at him/her; 2. to obey to him/her"
naalauk,ᓈᓚᐅᒃ,intransitive verb root, "to predict or guess s.t. correctly; to predict or guess s.t. (-mik)  correctly; to predict or guess it  correctly"
naamak,ᓈᒪᒃ,intransitive verb root, "to be enough"
naak+,ᓈᖅ,nominal root, "belly"
naasak+,ᓈᓴᖅ,transitive verb root, "to count,  to tally it; to count,  to tally s.t.  (-mik); to be counted,  to be tallied"
naat,ᓈᑦ,intransitive verb root, "to trip or stumble over s.t.; to trip or stumble over s.t. (-mik); to trip or stumble over it"
naavik,ᓈᕕᒃ,transitive verb root, "to spill it; to spill s.t.  (-mik); to spill; to be spilt"
nabgi,ᓇᑉᒋ,transitive verb root, "to break him/her 's or s.t.'s leg; to break s.o.  (-mik) 's or s.t.'s leg; to break oneself 's or s.t.'s leg; to be broken 's or s.t.'s leg"
nabguak+,ᓇᑉᒍᐊᖅ,intransitive verb root, "to dislocate one's joint"
nabguak+,ᓇᑉᒍᐊᖅ,nominal root, "finger ring"
nabluk,ᓇᑉᓗᒃ,nominal root, "knee joint"
nagayauk+,ᓇᒐᔾᔭᐅᖅ,nominal root, "Monday"
nagai,ᓇᒡᒐᐃ,, ""
nagyuk,ᓇᒡᔪᒃ,nominal root, "animal horn"
naglik,ᓇᒡᓕᒃ,intransitive verb root, "to love s.o.; to love s.o. (-mik); to love him/her"
nagvaak+,ᓇᒡᕚᖅ,nominal root, "a find"
nagvaak+,ᓇᒡᕚᖅ,intransitive verb root, "to find s.t. accidentally; to find s.t. (-mik)  accidentally; to find it  accidentally"
nai,ᓇᐃ,intransitive verb root, "to begin to smell or taste s.t.; to begin to smell or taste s.t. (-mik); to begin to smell or taste it"
naik+,ᓇᐃᖅ,intransitive verb root, "to tilt or slant to one side"
nait,ᓇᐃᑦ,intransitive verb root, "to be short"
nayak,ᓇᔭᒃ,nominal root, "(1) sister of a man (2) nun"
nayalak+,ᓇᔭᓚᖅ,intransitive verb root, "to vibrate"
nayaqak+,ᓇᔭᖓᖅ,nominal root, "midget species of jar seal"
nayaqak+,ᓇᔭᖓᖅ,intransitive verb root, "to nod in drowsiness or sleepiness"
nayuk+,ᓇᔪᖅ,transitive verb root, "to watch over or guard it; to watch over or guard s.t.  (-mik); to be watched over or be guarded"
nakasuk,ᓇᑲᓱᒃ,nominal root, "bladder"
nakat,ᓇᑲᑦ,transitive verb root, "to chop or lop or sever it cleanly (from someone's or some animal's body); to chop or lop or sever s.t.  (-mik) cleanly (from someone's or some animal's body); to chop or lop or sever itself cleanly (from someone's or some animal's body); to be chopped or be lopped or be severred cleanly (from someone's or some animal's body)"
nakat,ᓇᑲᑦ,intransitive verb root, "to be cut off from the land on the moving ice [Ungava]"
nakatak+,ᓇᑲᑕᖅ,nominal root, "standing marker"
nakik+,ᓇᑭᖅ,intransitive verb root, "to shoot over or beyond the mark,  due to faulty site adjustment or alignment"
nakik+,ᓇᑭᖅ,intransitive verb root, "to be fast in movement"
nakir~suk+,ᓇᑭᕐᓱᖅ,intransitive verb root, "to confess one's sins in open session (traditional Inuit custom)"
naksak+,ᓇᒃᓴᖅ,transitive verb root, "to carry,  take,  transport it; to carry,  take,  transport s.t.  (-mik); to be carried,  be taken,  be transported"
naktur~alik,ᓇᒃᑐᕋᓕᒃ,nominal root, "sea eagle"
naku,ᓇᑯ,intransitive verb root, "to cross one's eyes"
nakuk+,ᓇᑯᖅ,intransitive verb root, "to be thankful or grateful to s.o. for s.t.; to be thankful or grateful to s.o. (-mik)  for s.t.; to be thankful or grateful to him/her  for s.t."
nala,ᓇᓚ,nominal root, "direct line or location in direct line to a fixed point in relation to the viewer or speaker"
nalak+,ᓇᓪᓚᖅ,intransitive verb root, "to lie on one's own back"
nalar~ik,ᓇᓪᓚᕆᒃ,intransitive verb root, "to have a flat top"
nalik+,ᓇᓪᓕᖅ,intransitive verb root, "to be the same"
nalir~tuk+,ᓇᓪᓕᕐᑐᖅ,intransitive verb root, "to be strong enough to beat s.o. in physical combat; to be strong enough to beat s.o. (-mik)  in physical combat; to be strong enough to beat him/her  in physical combat"
naliuti,ᓇᓪᓕᐅᑎ,intransitive verb root, "to take place"
naluak+,ᓇᓪᓗᐊᖅ,intransitive verb root, "to fish by casting line"
naluar~sik+,ᓇᓪᓗᐊᕐᓯᖅ,intransitive verb root, "to be pounded ashore by wind and waves,  resulting in a ship-wreck"
naluk+,ᓇᓪᓗᖅ,nominal root, "lake ford (for caribou)"
nalu,ᓇᓗ,intransitive verb root, "to be confused"
naluak+,ᓇᓗᐊᖅ,nominal root, "sealskin bleached white by wind and frost"
naluk,ᓇᓗᒃ,intransitive verb root, "to swim; to swim across s.t. (-mik); to swim across it"
naqak+,ᓇᖓᖅ,intransitive verb root, "to take a short-cut; to take a short-cut to get to s.t. (-mik); to take a short-cut to get to it"
naqiak+,ᓇᖏᐊᖅ,intransitive verb root, "to be afraid of falling from s.t. with risky footing; to be afraid of falling from s.t. (-mik)  with risky footing; to be afraid of falling from it  with risky footing"
naqik+,ᓇᖏᖅ,intransitive verb root, "to be standing"
naqmak,ᓇᖕᒪᒃ,transitive verb root, "to carry it slung across the back; to carry s.t.  (-mik) slung across the back; to be carried slung across the back"
naqminik+,ᓇᖕᒥᓂᖅ,nominal root, "(1) self"
nani,ᓇᓂ,transitive verb root, "to find it (after searching for it); to find s.t.  (-mik) (after searching for it)"
nanir~iak+,ᓇᓂᕆᐊᖅ,nominal root, "animal trap [Natt.]"
nanir~li,ᓇᓂᕐᓕ,intransitive verb root, "to settle or shrink in volume (loose substance,  such as powder,  tobacco,  flour,  ...)"
naqak+,ᓇᙵᖅ,intransitive verb root, "to gaze,  to stare with awe or attention at s.t.; to gaze,  to stare with awe or attention at s.t. (-mik); to gaze,  to stare with awe or attention at it"
nanuk+,ᓇᓄᖅ,nominal root, "polar bear"
napa,ᓇᐸ,intransitive verb root, "to stand upright"
napguak+,ᓇᑉᒍᐊᖅ,nominal root, "(1) joint"
napi,ᓇᐱ,transitive verb root, "to snap or break it across or laterally; to snap or break s.t.  (-mik) across or laterally; to snap or break across or laterally; to be snapped or be broken across or laterally"
napak+,ᓇᑉᐸᖅ,nominal root, "half of s.t."
napsik,ᓇᑉᓯᒃ,intransitive verb root, "to snap or break across or laterally,  easily"
napu,ᓇᐳ,nominal root, "sled cross-bar"
nak+ak+,ᓇᖃᖅ,intransitive verb root, "to fall through the soft deep snow"
nak+it,ᓇᕿᑦ,transitive verb root, "to press it down; to press s.t.  (-mik) down; to be pressed down"
nak+it,ᓇᕿᑦ,intransitive verb root, "to be low"
nak+uk+,ᓇᖅᑯᖅ,nominal root, "arrow head"
nak+ut,ᓇᖁᑦ,nominal root, "lashing"
nar~iak+,ᓇᕆᐊᖅ,nominal root, "bait for animal trap"
nar~iak+,ᓇᕆᐊᖅ,intransitive verb root, "to pursue s.t. that one scents,  speaking of an animal; to pursue s.t. (-mik)  that one scents,  speaking of an animal; to pursue it  that one scents,  speaking of an animal"
nar~u,ᓇᕐᕈ,intransitive verb root, "to find s.t. not to one's liking; to find s.t. (-mik)  not to one's liking; to find it  not to one's liking"
nar~sak+,ᓇᕐᓴᖅ,nominal root, "valley"
nar~sik,ᓇᕐᓯᒃ,intransitive verb root, "to turn up one's nose in distaste or rejection of s.t.; to turn up one's nose in distaste or rejection of s.t. (-mik); to turn up one's nose in distaste or rejection of it"
nasak+,ᓇᓴᖅ,transitive verb root, "to put his hat to him/her; to put his hat to s.o.  (-mik)"
nasak+,ᓇᓴᖅ,nominal root, "hood"
nasit,ᓇᓯᑦ,intransitive verb root, "to arrive at a vantage-point to observe or scan surroundings"
nataak+,ᓇᑖᖅ,nominal root, "tray"
natak+uk+,ᓇᑕᖅᑯᖅ,nominal root, "cartilage"
natak+ur~nak,ᓇᑕᖁᕐᓇᒃ,nominal root, "hailstone"
natak+ur~nak,ᓇᑕᖁᕐᓇᒃ,intransitive verb root, "to hail"
natik+,ᓇᑎᖅ,nominal root, "floor"
natik+,ᓇᑦᑎᖅ,nominal root, "jar or harbour seal"
nauguti,ᓇᐅᒍᑎ,intransitive verb root, "to fall in headlong flight after being mortally wounded"
nauya,ᓇᐅᔭ,nominal root, "sea gull"
nauk,ᓇᐅᒃ,, ""
nauk,ᓇᐅᒃ,, ""
nautik+,ᓇᐅᑦᑎᖅ,intransitive verb root, "to keep watch over or stand sentry for s.t.,  staying home; to keep watch over or stand sentry for s.t. (-mik) ,  staying home; to keep watch over or stand sentry for it ,  staying home"
niaqaak,ᓂᐊᖔᒃ,, ""
niak+uk+,ᓂᐊᖁᖅ,nominal root, "head"
niak+uk+,ᓂᐊᖁᖅ,nominal root, "primus-stove burner"
nigak+,ᓂᒐᖅ,nominal root, "snare"
nigak+,ᓂᒐᖅ,transitive verb root, "to snare it; to snare s.t.  (-mik); to be snared"
nigavit,ᓂᒐᕕᑦ,intransitive verb root, "to be tangled"
nigik+,ᓂᒡᒋᖅ,nominal root, "the south-east"
nigik+,ᓂᒡᒋᖅ,intransitive verb root, "to be blowing due south-east - speaking of the wind"
nigyak,ᓂᒡᔭᒃ,nominal root, "fringe"
nigyuk,ᓂᒡᔪᒃ,nominal root, "small red-brown earth spider of barren lands"
niglak+,ᓂᒡᓚᖅ,intransitive verb root, "to turn cold,  to become chilly,  speaking of the weather"
nigli,ᓂᒡᓕ,intransitive verb root, "to chill"
niguk+,ᓂᒍᖅ,intransitive verb root, "to skirt or detour; to skirt or detour around s.t. (-mik); to skirt or detour around it"
niir~luk,ᓃᕐᓗᒃ,intransitive verb root, "to have one's neck snapped"
niya,ᓂᔾᔭ,intransitive verb root, "to make a characteristic noise or sound repeatedly   (Great Whale River); to make a characteristic noise or sound repeatedly at s.o. (-mik); to make a characteristic noise or sound repeatedly at him/her  (Great Whale River)"
nika,ᓂᑲ,intransitive verb root, "to feel compassion for s.o.; to feel compassion for s.o. (-mik); to feel compassion for him/her"
nikit,ᓂᑭᑦ,intransitive verb root, "to move very slowly across one's line of vision"
niku,ᓂᒃᑯ,nominal root, "dried meat"
nikpaak+,ᓂᒃᐹᖅ,nominal root, "seal-hole or breathing-hole which is hunted at"
nikpaak+,ᓂᒃᐹᖅ,intransitive verb root, "to wait or watch at the seal-hole or breathing-hole for a seal to come up"
niksaak+,ᓂᒃᓵᖅ,intransitive verb root, "to burp or belch"
niksik,ᓂᒃᓯᒃ,nominal root, "(1) hook (2) harness snap [Padl.]"
niksik,ᓂᒃᓯᒃ,transitive verb root, "to hook it; to hook s.t.  (-mik); to hook itself; to be hooked"
niktak+,ᓂᒃᑕᖅ,transitive verb root, "to lower it down by means of a rope or ladder; to lower s.t.  (-mik) down by means of a rope or ladder; to lower itself down by means of a rope or ladder; to be lowered down by means of a rope or ladder"
nikubyak+,ᓂᑯᑉᔭᖅ,intransitive verb root, "to stand on tip-toes"
nikuvik,ᓂᑯᕕᒃ,intransitive verb root, "to stand up"
nilak,ᓂᓚᒃ,nominal root, "fresh-water ice"
nilamak,ᓂᓚᒪᒃ,intransitive verb root, "to lay flat back against a solid object"
nilik+,ᓂᓕᖅ,intransitive verb root, "to fart"
nimik+,ᓂᒥᖅ,nominal root, "rope or line for binding or coiling around s.t."
nimik+,ᓂᒥᖅ,transitive verb root, "to wind or coil something (rope,  line,  bandage) around it; to wind or coil something (rope,  line,  bandage) around s.t.  (-mik); to wind or coil something (rope,  line,  bandage) around itself; to be wound or be coiled something (rope,  line,  bandage) around"
niqau,ᓂᖓᐅ,nominal root, "(1) son-in-law"
niqik+,ᓂᖏᖅ,intransitive verb root, "to get a share of the game on the trail"
niqit,ᓂᖏᑦ,transitive verb root, "to lower it down by means of a rope or ladder; to lower s.t.  (-mik) down by means of a rope or ladder; to lower itself down by means of a rope or ladder; to be lowered down by means of a rope or ladder"
